date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North America,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Summer Olympics 2020,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
2020-02-14,0.193,,,,,,,,,,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,0.132,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585,,,,,,,,,
2020-02-15,0.212,,,,,,,,,,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.151,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.015,,,,,,,,,,,,,0.002,,0.132,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,
2020-02-16,0.225,,,,,,,,,,0.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.222,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.015,,,,,,,,,,,,,0.003,,0.132,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,0.68,,,,,,,,,
2020-02-17,0.237,,,,,,,,,,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.015,,,,,,,,,,,,,0.003,,0.132,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,0.717,,,,,,,,,
2020-02-18,0.255,,,,,,,,,,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.386,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.015,,,,,,,,,,,,,0.004,,0.132,,,,,,,,,,,,0.016,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,0.771,,,,,,,,,
2020-02-19,0.27,,,,,,,,,,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.464,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.015,,,,,,,,,,,,,0.005,,0.265,,,,,,0.024,,,,,,0.016,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,0.814,,,,,,,,,
2020-02-20,0.285,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.548,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,,0.015,,,,,,,,,,,,,0.006,,0.265,,,,,,0.024,,,,,,0.016,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,,,,,,,,,0.042,,,,,,,,,,,,,,,0.861,,,,,,,,,
2020-02-21,0.286,,,,,,,,,,0.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.548,,,,,,,,,,,,,,,,,,,,,,,0.003,0.004,,,0.015,,,,,,,,,,,,,0.007,,0.265,,,,,,0.047,,,,0.017,,0.016,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0.039,,,,,,,,,,0.042,,,,,,,,,,,,,,,0.861,,,,,,,,,
2020-02-22,0.312,,,,,,,,,,0.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,,,,,,,,,,,,,,,,,,,,,,,0.004,0.007,,,0.015,,,,,,,,,,,,,0.008,,0.265,,,,,,0.059,,,,0.033,,0.016,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0.039,,,,,,,,,,0.042,,,,,,,,,,,,,,,0.94,,,,,,,,,
2020-02-23,0.314,,,,,,,,,,0.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.692,,,,,,,,,,,,,,,,,,,,,,,0.005,0.009,,,0.015,,,,,,,,,,,,,0.012,,0.265,,,,,,0.094,,,,0.05,,0.016,,,,,,,,,,,,,,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0.117,,,,,,,,,,0.042,,,,,,,,,,,,,,,0.941,,,,,,,,,
2020-02-24,0.334,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.795,,,,,,,,,,,,,,,,,,,,,,,0.011,0.018,,,0.015,,,,,,,,,,,,,0.017,,0.265,,,,,,0.141,,,,0.116,,0.016,,,,,,,,,,,,,,,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0.156,,,,,,,,,,0.042,,,,,,,,,,,,,,,0.998,,,,,,,,,
2020-02-25,0.344,,,,,,,,,,0.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.844,,,,,,,,,,,,,,,,,,,,,,,0.015,0.025,,,0.015,,,,,,,,,,,,,0.022,,0.265,,,,,,0.188,,,,0.166,,0.024,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0.195,,,,,,,,,,0.042,,,,,,,,,,,,,,,1.025,,,,,,,,,
2020-02-26,0.352,,,,,,,,,,0.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,0.019,0.031,,,0.03,,,,,,,,,,,,,0.026,,0.265,,,,,,0.223,,,,0.199,,0.024,,,,,,,,,,,,,,,,,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0.234,,,,,,,,,,0.042,,,,,,,,,,,,,,,1.045,,,,,,,,,
2020-02-27,0.357,,,,,,,,,,0.597,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,0.025,0.042,,,0.03,,,,,,,,,,,,,0.032,,0.265,,,,,,0.306,,,,0.282,,0.032,,,,,,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0.253,,,,,,,,,,0.042,,,,,,,,,,,,,,,1.056,,,,,,,,,
2020-02-28,0.365,,,,,,,,,,0.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,0.031,0.051,,,0.03,,,,,,,,,,,,,0.036,,0.265,,,,,,0.4,,,,0.348,,0.04,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0.253,,,,,,,,,,0.042,,,,,,,,,,,,,,,1.073,,,,,,,,,
2020-02-29,0.374,,,,,,,,,,0.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.963,,,,,,,,,,,,,,,,,,,,,,,0.043,0.069,,,0.03,,,,,,,,,,,,,0.048,,0.265,,,,,,0.506,,,,0.48,,0.048,,,,,,,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,,,0.009,,,,,,,,,,,29.403,,,,,,,,,,,,,,0.312,,,,,,,,,,0.042,,,,,,,,,,,,,,0.003,1.092,,,,,,,,,
2020-03-01,0.381,,,,,,,,,,0.631,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,1.987,,,,,,,,,,,,,,,,,,,,,,,0.049,0.081,,,0.03,,,,,,,,,,,,,0.053,,0.265,,,,,,0.635,,,,0.563,,0.048,,,,,,,,,,,,,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,0.023,,,,,,,,,0.009,,,,,,,,,,,29.403,,,,,,,,,,,,,,0.331,,,,,,,,,,0.042,,,0.014,,,,,,,,,,,0.003,1.105,,,,,,,,,
2020-03-02,0.392,,,,,,,,,,0.645,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,2.016,,,,,,,,,,,,,,,,,,,,,,,0.075,0.123,,,0.044,,,,,,,,,,,,,0.082,,0.265,,,,,,0.776,,,,0.861,,0.048,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,0.023,,,,,,,,,0.009,,,,,,,,,,,29.403,,,,,,,,,,,,,,0.546,,,,,,,,,,0.042,,,0.014,,,,,,,,,,,0.018,1.122,,,,,,,,,
2020-03-03,0.401,,,,,,,,,,0.654,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,2.039,,,,,,,,,,,,,,,,,,,,,,,0.113,0.188,,,0.059,,,,,,,,,,,,,0.107,,0.265,,,,,,0.906,,,,1.309,,0.048,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,0.023,,,,,,,,,0.009,,,,,,,,,,,29.403,,,,,,,,,,,,,,0.546,,0.021,,,,,,,,0.042,,,0.014,,,,,,,,,,,0.021,1.134,,,,,,,,,
2020-03-04,0.413,,,,,,,,,,0.667,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,2.064,,,,,,,,,,,,,,,,,,,,,,,0.152,0.253,,,0.059,,,,,,,,,,,,,0.141,,0.265,,,,,,1.082,0.049,,,1.772,,0.056,,,,,,,,,,,,,,,,,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,,0.046,,,,,,,,,0.009,,,,,,,,,,,29.403,,,,,,,,,,,,,,0.682,,0.043,,,,,,,,0.042,,,0.014,,,,,,,,,,,0.033,1.149,,,,,,,,,
2020-03-05,0.425,,,,,,,,,,0.677,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,2.086,,,,,,,,,,,,,,,,,,,,,,,0.212,0.353,,,0.104,,,,,,,,,,,,,0.179,,0.265,,,,,,1.258,0.049,,,2.452,,0.056,,,,,,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.046,,,,,,,,,0.009,,,,,,,,,,,29.403,,,,,,,,,,,,,,0.682,,0.064,,,,,,,,0.042,,,0.014,,,,,,,,,,,0.036,1.161,,,,,,,,,
2020-03-06,0.439,,,,,,,,,,0.689,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,2.106,,,,,,,,,,,,,,,,,,,,,,,0.287,0.474,,,0.133,,,,,,,,,,,,,0.232,,0.265,,,,,,1.458,0.073,,,3.263,,0.056,,,,,,,,,,,,,,,,,0.037,,,,,,,,,,,,,,,,,,,,,,0.058,,,,,0.023,,,0.046,,,,,,,,0.03,0.009,,,,,,,,,,,29.403,,,,,,,,,,,,,0.002,0.819,,0.107,,,,,,0.115,,0.042,,,0.014,,,,,,,,,,0.015,0.042,1.173,,,,,,,,,
2020-03-07,0.453,,,,,,,,,,0.7,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,2.126,,,,,,,,,,,,,,,,,,,,,,,0.352,0.581,,,0.237,,,,,,,,,,,,,0.276,,0.265,,,,,,1.705,0.097,,,3.86,,0.056,,,,,,,,,,,,,,,,,0.043,,,,,,,,,,,,,,,,,,,,,,0.058,,,,,0.028,,,0.046,,,,,,,,0.03,0.009,,,,,,,,,,,29.403,,,,,,,,,,,,,0.002,0.858,,0.214,,,,,,0.115,,0.042,,,0.014,,,,,,,,,,0.029,0.051,1.184,,,,,,,,,
