date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North America,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Summer Olympics 2020,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
2020-02-11,0.079,,,,,,,,,,0.133,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.239,,,,,,0.0,,,
2020-02-12,0.07,,,,,,,,,,0.118,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.384,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.213,,,,,,0.0,,,
2020-02-13,0.094,,,,,,,,,,0.158,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,,,0.001,,0.0,,,0.0,,,,,,,0.0,,0.008,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.283,,,,,,0.0,,,
2020-02-14,0.102,,,,,,,,,,0.172,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.556,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,,,0.001,,0.0,,,0.0,,,,,,,0.0,,0.008,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.309,,,,,,0.0,,,
2020-02-15,0.109,,,,,,,,,,0.184,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.594,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,0.0,0.015,,,,0.0,,,,,,,,,0.002,,0.0,,,0.0,,,,,,,0.0,,0.008,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.33,,,,,,0.0,,,
2020-02-16,0.11,,,,,,,,,,0.184,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.596,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,0.0,0.015,,,,0.0,,,,,,,,,0.002,,0.0,,,0.0,,,,,,,0.0,,0.008,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,0.0,,,0.042,,,0.0,,,,,,,,,0.0,0.0,0.0,0.331,,,,,,0.0,,,
2020-02-17,0.109,,,,,,,,,,0.183,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,0.0,0.015,,,,0.0,,,,,,,,,0.002,,0.0,,,0.0,,,,,,,0.0,,0.008,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,0.0,,,0.042,,,0.0,,,,,,,,,0.0,0.0,0.0,0.328,,,,,,0.0,,,
2020-02-18,0.114,,,,,,,,,,0.191,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.617,,,,,,,,,,,,,,,,,,,,,,,0.001,0.002,,0.0,0.015,,,,0.0,,,,,,,,,0.003,,0.0,,,0.0,,,,,,,0.0,,0.016,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,0.0,,,0.042,,,0.0,,,,,,,,,0.0,0.0,0.0,0.343,,,,,,0.0,,,
2020-02-19,0.128,,0.0,,,,,,,,0.215,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.691,,,,,,,,,,,,,,,,0.0,,,,,,,0.001,0.002,,0.0,0.015,,,,0.0,,,,,,,,,0.004,,0.132,,,0.0,,,,,,,0.0,,0.016,,,,,,,,,,,,,,,,,0.001,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,0.0,,,,0.0,,,0.042,,,0.0,,,,,,,,,0.0,0.0,0.0,0.384,,,,,,0.0,,,
2020-02-20,0.111,,0.0,,,,,,,,0.187,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.601,,,,,,,,,,,,,,,,0.0,,,,,,,0.001,0.002,,0.0,0.015,,,,0.0,,,,,,,,,0.004,,0.132,,,0.0,,,,,,,0.0,,0.008,,,,,,,,,,,,,,,,,0.001,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.019,,0.0,0.0,,,,0.0,,,0.042,,,0.0,,,,,,,,,0.0,0.0,0.0,0.334,,,,,,0.0,,,
2020-02-21,0.093,,0.0,,,,,,,,0.155,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.496,,,,,,,,,,,,,,,,0.0,,,,,,,0.003,0.004,,0.0,0.015,,,,0.0,,,,,,,,,0.006,,0.132,,,0.0,,,,,,,0.017,,0.008,,,,,,,,,,,,,,,,,0.001,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.039,,0.0,0.0,,,,0.0,,,0.042,,,0.0,,,,,,,,,0.0,0.0,0.0,0.276,,,,,,0.0,,,
2020-02-22,0.101,,0.0,,,,,,,,0.169,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.539,,,,,,,,,,,,,,,,0.0,,,,,,,0.003,0.004,,0.0,0.0,,,,0.0,,,,,,,,,0.006,,0.132,,,0.0,,,,,,,0.033,,0.008,,,,,,,,,,,,,,,,,0.001,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.039,,0.0,0.0,,,,0.0,,,0.042,,,0.0,,,,,,,,,0.0,0.0,0.0,0.3,,,,,,0.0,,,
2020-02-23,0.089,,0.0,,,,,,,,0.148,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.469,,,,,,,,,,,,,,,,0.0,,,,,,,0.004,0.007,,0.0,0.0,,,,0.0,,,,,,,,,0.009,,0.132,,,0.0,,,,,,,0.05,,0.008,,,,,,,,,,,,,,,,,0.002,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.117,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.261,,,,,,0.0,,,
2020-02-24,0.097,,0.0,,,,,,,,0.161,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.505,,,,,,,,,,,,,,,,0.0,,,,,,,0.009,0.016,,0.0,0.0,,,,0.0,,,,,,,,,0.014,,0.132,,,0.0,,,0.141,,,,0.116,,0.008,,,,,,,,,,,,,,,,,0.004,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.156,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.281,,,,,,0.0,,,
2020-02-25,0.089,,0.0,,,,,,,,0.147,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.458,,,,,,,,,,,,,,,,0.0,,,,,,,0.013,0.022,,0.0,0.0,,,,0.0,,,,,,,,,0.018,,0.132,,,0.0,,,0.188,,,,0.166,,0.008,,,,,,,,,,,,,,,,,0.005,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.195,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.254,,,,,,0.0,,,
2020-02-26,0.082,,0.0,,,,,,,,0.135,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.416,,,,,,,,,,,,,,,,0.0,,,,,,,0.017,0.029,,0.0,0.015,,,,0.0,,,,,,,,,0.021,,0.0,,,0.0,,,0.2,,,0.0,0.199,,0.008,,,,,,,,,,0.0,,,,,,,0.005,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.234,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.231,,,,,,0.0,,,
2020-02-27,0.072,,0.0,,,,,,,,0.117,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.352,,,,,,,,,,,,,,,,0.0,,,,,,,0.024,0.04,,0.0,0.015,,,,0.0,,,,,,,,,0.026,,0.0,,,0.0,,,0.282,,,0.0,0.282,,0.016,,,,,,,,,,0.0,,,,,,,0.007,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.234,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.196,,,,,,0.0,,,
2020-02-28,0.079,,0.0,,,,,,,,0.127,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,0.0,0.382,,,,,,,,,,,,,,,,0.0,,,,,,,0.028,0.047,,0.0,0.015,,,,0.0,,,,,,,,,0.029,,0.0,,,0.0,,,0.353,,,0.0,0.331,,0.024,,,,,,,,,,0.0,,,,,,,0.009,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.214,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0,0.213,,,,,,0.0,,,
